,tvgtrackcode,racedate,race,R_Starters,R_TrackName,bettinginterestnumber_x,horsename,B_Jockey,B_MLOdds,H_JockMeetWinPct,H_JockMeetMoneyPct,H_JockYTDWinPct,H_TrainerYTDWinPct,H_TrainerYTDMoneyPct,S_BestFastDirt,S_BestTurf,T_Trainer_1,T_WinPct_1,T_WinPct_2,T_WinPct_3,T_WinPct_4,T_WinPct_5,HR_Beyer_1,HR_Beyer_2,HR_Beyer_3,HR_Beyer_4,HR_Beyer_5,bettinginterestnumber_y,morninglineodds,currentodds,winpayout,Winner?
1638,cd,6/20/20,1,12,Churchill Downs,5,judge johnny,Serpa A,1-Dec,0,0.14,0.07,0.14,0.32,58,0,Lobo Paulo H,0,0.15,0.21,0.21,,58,28,48,,,,,,0,0
1639,cd,6/20/20,1,12,Churchill Downs,6,sigesmund,Geroux F,1-May,0.16,0.35,0.18,0.09,0.42,0,58,Casse Norm W,0.19,0.12,0.25,0.23,0.19,58,,,,,,,,0,0
1640,cd,6/20/20,1,12,Churchill Downs,7,boss hugo,Lanerie C J,1-Dec,0.14,0.4,0.14,0.12,0.39,0,0,Colebrook Ben,0.06,0.07,0.13,0.12,0.1,,,,,,,,,0,0
1641,cd,6/20/20,1,12,Churchill Downs,8,right the wrong,Talamo J,15-1,0.06,0.3,0.14,0.14,0.26,60,30,Sanner Daniel E,0,0.13,0.11,0.15,,5,60,41,50,20,,,,0,0
1642,cd,6/20/20,1,12,Churchill Downs,9,flatten,Graham J,20-1,0.14,0.34,0.16,0.14,0.5,40,0,Corrigan Jim,0,0.12,0.12,0.18,,40,,,,,,,,0,0
1643,cd,6/20/20,1,12,Churchill Downs,10,spelling bee,Beschizza A,1-Aug,0.04,0.28,0.13,0.13,0.4,54,0,Castanon Jose G,0,0.08,0.06,0.03,,54,,,,,,,,0,0
1644,cd,6/20/20,1,12,Churchill Downs,11,embellisher,Hernandez B J Jr,2-Sep,0.09,0.36,0.17,0.14,0.35,65,79,McPeek Kenneth G,0.1,0.15,0.05,0.14,0.1,43,52,65,46,62,11,2-Sep,4,10.2,1
1645,cd,6/20/20,1,12,Churchill Downs,12,ugo,Gaffalione T,1-Jun,0.21,0.54,0.18,0.1,0.33,63,0,DiVito James P,0.17,0.19,0.14,,,63,51,38,59,,,,,0,0
1646,cd,6/20/20,2,7,Churchill Downs,1,roaring fork,Bejarano R,1-Feb,0.12,0.26,0.11,0.22,0.48,75,72,Miller Peter,0.22,0.17,0.23,,,74,34,46,74,71,,,,0,0
1647,cd,6/20/20,2,7,Churchill Downs,2,paynt your eggs,Miranda R,1-Jun,0,0.2,0.08,0.04,0.27,68,0,Van Berg Thomas L,0.03,0.07,0.12,0.05,,53,46,68,61,68,,,,0,0
1648,cd,6/20/20,2,7,Churchill Downs,3,napoleon's empire,Graham J,5-Sep,0.14,0.34,0.16,0.22,0.55,70,41,Amoss Thomas,0.21,0.18,0.23,0.18,0.22,62,62,66,68,61,,,,0,0
1649,cd,6/20/20,2,7,Churchill Downs,4,homefortheweekend,Saez G,20-1,0.11,0.29,0.13,0,0.4,68,68,Foley Vickie L,0,0.05,0.08,0.09,,55,57,53,57,67,,,,0,0
1650,cd,6/20/20,2,7,Churchill Downs,5,come on venezuela,Geroux F,1-Oct,0.16,0.35,0.18,0.21,0.4,72,67,Foley Gregory D,0.14,0.19,0.17,0.15,0.17,34,998,43,72,67,,,,0,0
1651,cd,6/20/20,2,7,Churchill Downs,6,darren's fortune,Mena M,1-May,0.11,0.26,0.11,0.04,0.27,75,38,Van Berg Thomas L,0.07,0.12,0.05,,,71,61,68,49,51,6,5,6,15.4,1
1652,cd,6/20/20,2,7,Churchill Downs,7,lagoon macaroon,Castanon J L,1-Jun,0,0,0.2,0.1,0.38,69,0,Hess R B Jr,0.22,0.16,0.14,0.17,,55,66,81,69,41,,,,0,0
1653,cd,6/20/20,3,15,Churchill Downs,1,attorney tim,Bejarano R,1-Aug,0.12,0.26,0.11,0.21,0.4,0,78,Foley Gregory D,0.19,0.15,0.15,0.16,,68,76,78,48,71,,,,0,0
1654,cd,6/20/20,3,15,Churchill Downs,2,buy me candy,Hernandez B J Jr,1-Dec,0.09,0.36,0.17,0.08,0.32,0,79,Correas Ignacio IV,0.16,0.08,0.09,0.07,,66,79,63,,,,,,0,0
1655,cd,6/20/20,3,15,Churchill Downs,3,strong tide,Bridgmohan S X,20-1,0.12,0.28,0.2,0.12,0.31,76,75,Lauer Michael E,0.23,0.09,0.09,0.1,,75,70,76,65,65,,,,0,0
1656,cd,6/20/20,3,15,Churchill Downs,4,mantra,Mena M,1-Oct,0.11,0.26,0.11,0.11,0.37,81,81,Vaccarezza Carlo,0.12,0.11,0.15,,,26,81,79,81,81,,,,0,0
1657,cd,6/20/20,3,15,Churchill Downs,5,king theo,Lanerie C J,15-1,0.14,0.4,0.14,0.11,0.37,74,70,Vaccarezza Carlo,0.07,0.1,0.14,0.07,0.12,55,65,74,70,55,,,,0,0
1658,cd,6/20/20,3,15,Churchill Downs,6,el ahijado,Court J K,20-1,0.06,0.19,0.03,0.06,0.06,73,77,Guerrero Sal,0,0,0,0.03,0,73,22,34,73,77,,,,0,0
1659,cd,6/20/20,3,15,Churchill Downs,7,onarock,Baze T C,1-May,0.04,0.24,0.09,0.11,0.3,60,85,Proctor Thomas F,0.19,0.14,0.14,0.12,,85,85,72,83,74,,,,0,0
1660,cd,6/20/20,3,15,Churchill Downs,8,where's oliver,Landeros C,1-Aug,0.09,0.28,0.07,0.12,0.35,70,75,Wilkes Ian R,0.11,0.14,0.13,0.14,0.15,70,75,74,49,57,,,,0,0
1661,cd,6/20/20,3,15,Churchill Downs,9,hellorhighwater,Graham J,1-May,0.14,0.34,0.16,0.21,0.36,75,83,Miller Darrin,0.2,0.18,0.18,0.13,0.11,75,80,83,76,77,,,,0,0
1662,cd,6/20/20,3,15,Churchill Downs,10,moon over miami,Talamo J,1-Aug,0.06,0.3,0.14,0.13,0.38,82,79,Mott William I,0.22,0,0,0.13,0.16,76,79,74,64,82,10,8,5,12.8,1
1663,cd,6/20/20,3,15,Churchill Downs,11,hackberry,Geroux F,1-May,0.16,0.35,0.18,0.12,0.41,0,88,Sisterson Jack,0.05,0.07,0.1,0.13,0.13,83,78,88,79,86,,,,0,0
1664,cd,6/20/20,3,15,Churchill Downs,12,motagally,Gaffalione T,1-Apr,0.21,0.54,0.18,0.24,0.6,84,0,Brown Chad C,0.28,0.25,0.24,0.3,0.27,84,67,79,75,70,,,,0,0
1665,cd,6/20/20,3,15,Churchill Downs,13,proquestor,Sanjur S,15-1,0,0.09,0.09,0.05,0.24,75,84,Caramori Eduardo,0.27,0,0.16,0,,84,81,31,55,74,,,,0,0
1666,cd,6/20/20,3,15,Churchill Downs,14,bantu,Bejarano R,20-1,0.12,0.26,0.11,0,0,45,83,Morrison Mike,0,0,0,0,0,45,65,76,75,83,,,,0,0
1667,cd,6/20/20,3,15,Churchill Downs,15,beau luminarie,Geroux F,2-May,0.16,0.35,0.18,0.13,0.41,91,0,Brisset Rodolphe,0.18,0.18,0.16,0.17,,86,63,91,78,61,,,,0,0
1668,cd,6/20/20,4,9,Churchill Downs,1,norma jean b.,Murrill M,15-1,0.09,0.22,0.14,0.05,0.21,0,0,Williamson Brian,0.13,0.11,0.11,0.13,,,,,,,,,,0,0
1669,cd,6/20/20,4,9,Churchill Downs,2,speighty shirl,Sutherland C,1-Oct,0.25,0.25,0.08,0.11,0.37,61,0,Stewart Dallas,0.06,0.11,0.1,0.12,,61,57,,,,,,,0,0
1670,cd,6/20/20,4,9,Churchill Downs,3,partylicious,Mena M,1-Dec,0.11,0.26,0.11,0.15,0.41,0,0,Stall Albert M Jr,0.1,0.4,0.18,0.19,0.2,,,,,,3,12,21,45.4,1
1671,cd,6/20/20,4,9,Churchill Downs,4,movie moxy,Gaffalione T,1-Mar,0.21,0.54,0.18,0.17,0.44,0,0,Kenneally Eddie,0.2,0.5,0.17,0.2,0.19,,,,,,,,,0,0
1672,cd,6/20/20,4,9,Churchill Downs,5,tuff bird,Geroux F,1-Apr,0.16,0.35,0.18,0.09,0.42,0,68,Casse Norm W,0.19,0.25,0.08,0.21,0.23,68,65,,,,,,,0,0
1673,cd,6/20/20,4,9,Churchill Downs,6,madame overserved,Talamo J,2-Jul,0.06,0.3,0.14,0.23,0.57,55,67,Morey William E,0.16,0.19,0.23,0.23,0.28,37,55,67,,,,,,0,0
1674,cd,6/20/20,4,9,Churchill Downs,7,congratulated,Beschizza A,1-Apr,0.04,0.28,0.13,0.12,0.42,63,0,Jones J Larry,0.18,0.07,0.17,0.18,0.08,63,,,,,,,,0,0
1675,cd,6/20/20,4,9,Churchill Downs,8,bellucci,Landeros C,1-Dec,0.09,0.28,0.07,0.12,0.35,0,0,Wilkes Ian R,0.06,0.09,0.14,0.13,0.1,,,,,,,,,0,0
1676,cd,6/20/20,4,9,Churchill Downs,9,belleinthecity,Corrales G,1-Aug,0.24,0.52,0.24,0.16,0.45,62,0,Danner Kelsey,0.09,0.13,0.14,0.13,,37,62,59,58,59,,,,0,0
1677,cd,6/20/20,5,8,Churchill Downs,1,duplicitous,Gaffalione T,2-May,0.21,0.54,0.18,0.18,0.42,71,67,Walsh Brendan P,0.14,0.14,0.17,0.19,,71,66,67,59,47,,,,0,0
1678,cd,6/20/20,5,8,Churchill Downs,2,royal priority,Hernandez C J,15-1,0.11,0.37,0.15,0.2,0.45,72,68,Thomas Lee,0.16,0.21,0.19,0.17,0.2,68,998,28,72,,,,,0,0
1679,cd,6/20/20,5,8,Churchill Downs,3,unfading beauty,Bejarano R,1-Aug,0.12,0.26,0.11,0.21,0.4,71,74,Foley Gregory D,0.14,0.05,0.17,0.17,,71,57,51,55,74,,,,0,0
1680,cd,6/20/20,5,8,Churchill Downs,4,spitefulness,Achard A,1-Jun,0,0.2,0.06,0.09,0.38,69,12,Lovell Michelle,0.03,0.05,0.09,,,69,12,29,31,51,,,,0,0
1681,cd,6/20/20,5,8,Churchill Downs,5,diamond crazy,Hernandez B J Jr,1-Mar,0.09,0.36,0.17,0.11,0.37,76,0,Stewart Dallas,0.07,0.11,0.1,,,76,59,76,76,76,5,3,5-Sep,5.6,1
1682,cd,6/20/20,5,8,Churchill Downs,6,take charge erica,Cohen D,1-Dec,0.14,0.25,0.14,0.07,0.38,71,0,Shorter Aaron,0.1,0.19,0.21,,,71,49,71,60,48,,,,0,0
1683,cd,6/20/20,5,8,Churchill Downs,7,readyformycloseup,Lanerie C J,2-Jul,0.14,0.4,0.14,0.11,0.36,67,0,Barkley Jason,0.17,0.1,0.1,,,67,63,59,55,,,,,0,0
1684,cd,6/20/20,5,8,Churchill Downs,8,gold credit,Geroux F,1-Oct,0.16,0.35,0.18,0.12,0.36,74,0,D'Amato Philip,0.14,0.15,0.14,,,62,63,74,67,59,,,,0,0
1685,cd,6/20/20,6,8,Churchill Downs,1,bama breeze,Lanerie C J,1-Aug,0.14,0.4,0.14,0.09,0.28,0,82,Arnold George R II,0.23,0.13,0.12,0.16,,82,67,,,,,,,0,0
1686,cd,6/20/20,6,8,Churchill Downs,2,spanish kingdom,Hernandez B J Jr,1-Oct,0.09,0.36,0.17,0.16,0.43,65,78,Sharp Joe,0.13,0.15,0.12,0.08,,78,65,70,60,67,,,,0,0
1687,cd,6/20/20,6,8,Churchill Downs,3,natural power,Beschizza A,1-Aug,0.04,0.28,0.13,0.14,0.41,0,78,Casse Mark,0.12,0.14,0.15,0.15,0.13,73,77,78,74,66,,,,0,0
1688,cd,6/20/20,6,8,Churchill Downs,4,pixelate,Murrill M,2-Jul,0.09,0.22,0.14,0.18,0.47,43,90,Stidham Michael,0.19,0.18,0.17,0.15,,90,90,75,75,76,,,,0,0
1689,cd,6/20/20,6,8,Churchill Downs,5,fenwick station,Cannon D,15-1,0.03,0.18,0.08,0.17,0.44,0,84,Kenneally Eddie,0.11,0.19,0.17,0.13,,84,82,74,68,67,,,,0,0
1690,cd,6/20/20,6,8,Churchill Downs,6,field pass,Gaffalione T,1-Feb,0.21,0.54,0.18,0.19,0.47,90,90,Maker Michael J,0.19,0.16,0.17,0.12,,90,90,83,41,66,6,2,2-Mar,5,1
1691,cd,6/20/20,6,8,Churchill Downs,7,kinenos,Bridgmohan S X,1-Aug,0.12,0.28,0.2,0.25,0.56,0,76,Cox Brad H,0.23,0.26,0.24,0.26,0.23,76,71,69,,,,,,0,0
1692,cd,6/20/20,6,8,Churchill Downs,8,summer to remember,Geroux F,2-Jul,0.16,0.35,0.18,0.19,0.53,0,85,Pletcher Todd A,0.22,0.18,0.21,0.13,,85,83,77,74,72,,,,0,0
1693,cd,6/20/20,7,16,Churchill Downs,1,point to dunkirk,Garcia M,1-Oct,0.09,0.31,0.17,0,0.4,60,68,Pitts Helen,0.14,0.14,0.29,0.1,0.05,68,50,64,21,48,,,,0,0
1694,cd,6/20/20,7,16,Churchill Downs,2,greater cairo,Cannon D,1-Aug,0.03,0.18,0.08,0.19,0.43,70,0,Moquett Ronald E,0.13,0.11,0.15,0.15,0.15,68,43,70,66,60,,,,0,0
1695,cd,6/20/20,7,16,Churchill Downs,3,city front,Bejarano R,20-1,0.12,0.26,0.11,0.14,0.14,47,46,Dyer John,0,0,0.13,0.08,0.04,46,27,35,47,34,,,,0,0
1696,cd,6/20/20,7,16,Churchill Downs,4,my golden diablo,Talamo J,1-Aug,0.06,0.3,0.14,0.07,0.36,66,0,Coady Chelsey,0.06,0.17,0.07,0.08,0.09,66,61,61,36,45,,,,0,0
1697,cd,6/20/20,7,16,Churchill Downs,5,nashvegas,Hernandez B J Jr,15-1,0.09,0.36,0.17,0.07,0.38,63,0,Shorter Aaron,0.1,0.19,0.21,0.22,,37,26,63,45,26,,,,0,0
1698,cd,6/20/20,7,16,Churchill Downs,6,uncle gregory,Lanerie C J,15-1,0.14,0.4,0.14,0.11,0.37,65,58,Vaccarezza Carlo,0.07,0.07,0.08,0.09,0.05,59,50,49,50,65,6,15,25,58.2,1
1699,cd,6/20/20,7,16,Churchill Downs,7,cigar box,Cohen D,1-Apr,0.14,0.25,0.14,0.11,0.35,66,0,Romans Dale,0.05,0.13,0.12,0.13,0.12,66,53,65,27,48,,,,0,0
1700,cd,6/20/20,7,16,Churchill Downs,8,subdued,Baze T C,1-Aug,0.04,0.24,0.09,0.11,0.3,60,72,Proctor Thomas F,0.18,0.3,0.12,0.12,0.18,58,72,60,57,58,,,,0,0
1701,cd,6/20/20,7,16,Churchill Downs,9,royal commission,De La Cruz F,1-Jun,0,0.11,0.09,0.1,0.33,70,38,DiVito James P,0.13,0.17,0.19,0.16,,38,65,56,70,,,,,0,0
1702,cd,6/20/20,7,16,Churchill Downs,10,nice of me,Achard A,1-Jun,0,0.2,0.06,0.09,0.38,71,0,Lovell Michelle,0.03,0.05,0.09,0.03,,71,67,56,35,42,,,,0,0
1703,cd,6/20/20,7,16,Churchill Downs,11,ace destroyer,Graham J,1-May,0.14,0.34,0.16,0.1,0.39,72,73,Flint Bernard S,0.17,0.25,0.19,0.21,0.14,998,67,80,80,59,,,,0,0
1704,cd,6/20/20,7,16,Churchill Downs,12,k w captain flint,Rocco J S Jr,1-Aug,0.16,0.19,0.11,0.14,0.26,55,64,Tomlinson Michael A,0.15,0.14,0.17,0.18,,55,62,64,60,48,,,,0,0
1705,cd,6/20/20,7,16,Churchill Downs,13,critic,Prescott R,1-Dec,0,0.08,0.08,0.14,0.14,42,28,Cook Jason,0.2,0.12,0.13,0.1,,42,23,57,39,33,,,,0,0
1706,cd,6/20/20,7,16,Churchill Downs,14,special reserve,Bejarano R,1-Jun,0.12,0.26,0.11,0.09,0.27,76,68,Morse Randy L,0.02,0.07,0.07,0.07,,60,68,57,79,76,,,,0,0
1707,cd,6/20/20,7,16,Churchill Downs,15,reelfoot,Gaffalione T,1-Aug,0.21,0.54,0.18,0.17,0.47,80,0,Asmussen Steven M,0.2,0.2,0.2,,,49,58,80,67,75,,,,0,0
1708,cd,6/20/20,7,16,Churchill Downs,16,soaring bird,Mena M,2-May,0.11,0.26,0.11,0.15,0.41,81,78,Stall Albert M Jr,0.12,0.2,0.18,0.19,0.18,68,83,81,80,77,,,,0,0
1709,cd,6/20/20,8,12,Churchill Downs,1,heavenly sis,Lanerie C J,1-Jun,0.14,0.4,0.14,0.07,0.31,51,68,House Brian S,0.14,0.23,0.13,0.12,,51,68,76,56,,,,,0,0
1710,cd,6/20/20,8,12,Churchill Downs,2,union maiden,Gaffalione T,2-Jul,0.21,0.54,0.18,0.24,0.6,63,0,Brown Chad C,0.28,0.36,0.26,0.27,0.27,63,63,,,,2,2-Jul,5-Jun,4.4,1
1711,cd,6/20/20,8,12,Churchill Downs,3,market rumor,Landeros C,1-Jun,0.09,0.28,0.07,0.12,0.35,62,0,Wilkes Ian R,0.13,0.14,0.14,0.1,,62,62,53,,,,,,0,0
1712,cd,6/20/20,8,12,Churchill Downs,4,willyoubemine,Mena M,20-1,0.11,0.26,0.11,0.16,0.45,55,0,Danner Kelsey,0.09,0.16,0.15,0.13,0.14,55,,,,,,,,0,0
1713,cd,6/20/20,8,12,Churchill Downs,5,tormenta,Sanjur S,20-1,0,0.09,0.09,0.12,0.42,60,0,Jones J Larry,0.13,0.13,0.2,0.17,0.13,60,57,,,,,,,0,0
1714,cd,6/20/20,8,12,Churchill Downs,6,areemaa,Graham J,15-1,0.14,0.34,0.16,0.18,0.45,50,0,Peitz Daniel C,0.11,0.12,0.14,0.06,,39,61,48,50,47,,,,0,0
1715,cd,6/20/20,8,12,Churchill Downs,7,irrepressible,Hernandez B J Jr,1-Aug,0.09,0.36,0.17,0.17,0.47,52,0,Asmussen Steven M,0.2,0.21,0.2,0.18,0.22,45,52,,,,,,,0,0
1716,cd,6/20/20,8,12,Churchill Downs,8,april in paris,Talamo J,2-Sep,0.06,0.3,0.14,0.11,0.37,73,0,Stewart Dallas,0,0.11,0.13,0.11,0.13,73,,,,,,,,0,0
1717,cd,6/20/20,8,12,Churchill Downs,9,madison parc,Geroux F,1-May,0.16,0.35,0.18,0.13,0.2,60,67,Chatlos Donald Jr,0,0.5,0,0.12,0.11,60,67,,,,,,,0,0
1718,cd,6/20/20,8,12,Churchill Downs,10,skykat,Cannon D,30-1,0.03,0.18,0.08,0.19,0.43,0,0,Moquett Ronald E,0.13,0.08,0.1,0.15,0.14,34,,,,,,,,0,0
1719,cd,6/20/20,8,12,Churchill Downs,11,valletta,Garcia M,1-Jun,0.09,0.31,0.17,0.13,0.38,63,70,Mott William I,0,0,0.19,0.16,0.14,63,70,70,51,,,,,0,0
1720,cd,6/20/20,8,12,Churchill Downs,12,speightful charge,Bejarano R,30-1,0.12,0.26,0.11,0.13,0.33,27,0,Sims Phillip A,0.25,0.07,0.15,0.14,0.14,27,,,,,,,,0,0
1721,cd,6/20/20,9,11,Churchill Downs,1,just howard,Bejarano R,1-Oct,0.12,0.26,0.11,0.18,0.36,72,97,Motion H Graham,0.26,0.19,0.2,0.17,,96,91,96,87,93,,,,0,0
1722,cd,6/20/20,9,11,Churchill Downs,2,english bee,Graham J,1-Oct,0.14,0.34,0.16,0.18,0.36,47,97,Motion H Graham,0.11,0.19,0.2,0.17,,96,93,97,83,86,,,,0,0
1723,cd,6/20/20,9,11,Churchill Downs,3,factor this,Bridgmohan S X,5-Aug,0.12,0.28,0.2,0.25,0.56,77,104,Cox Brad H,0.23,0.26,0.24,0.26,0.23,104,102,91,81,95,3,5-Aug,1,4,1
1724,cd,6/20/20,9,11,Churchill Downs,4,eons,Beschizza A,50-1,0.04,0.28,0.13,0.17,0.51,0,84,Delacour Arnaud,0.17,0.19,0.21,0.15,,81,84,81,82,83,,,,0,0
1725,cd,6/20/20,9,11,Churchill Downs,5,aquaphobia,Lanerie C J,1-Jun,0.14,0.4,0.14,0.19,0.47,0,101,Maker Michael J,0.19,0.16,0.16,0.17,0.1,101,95,95,90,77,,,,0,0
1726,cd,6/20/20,9,11,Churchill Downs,6,ritzy a. p.,Cannon D,20-1,0.03,0.18,0.08,0.12,0.41,89,96,Sisterson Jack,0.27,0.1,0.13,0.1,,96,89,96,90,89,,,,0,0
1727,cd,6/20/20,9,11,Churchill Downs,7,march to the arch,Geroux F,1-May,0.16,0.35,0.18,0.14,0.41,80,104,Casse Mark,0.2,0.15,0.15,0.11,,79,98,98,97,97,,,,0,0
1728,cd,6/20/20,9,11,Churchill Downs,8,emmaus,Hernandez B J Jr,15-1,0.09,0.36,0.17,0.15,0.31,0,97,Murphy Conor,0.13,0.14,0.08,0.1,0,92,91,90,92,91,,,,0,0
1729,cd,6/20/20,9,11,Churchill Downs,9,casa creed,Garcia M,15-1,0.09,0.31,0.17,0.13,0.38,69,95,Mott William I,0.24,0.13,0.16,0.12,,95,91,87,87,84,,,,0,0
1730,cd,6/20/20,9,11,Churchill Downs,10,hembree,Corrales G,1-Dec,0.24,0.52,0.24,0.19,0.47,81,100,Maker Michael J,0.19,0.16,0.17,0.1,,97,97,92,84,97,,,,0,0
1731,cd,6/20/20,9,11,Churchill Downs,11,parlor,Gaffalione T,2-Sep,0.21,0.54,0.18,0.19,0.47,66,98,Maker Michael J,0.19,0.16,0.17,0.1,,98,94,89,84,96,,,,0,0
1732,cd,6/20/20,10,14,Churchill Downs,1,winging ways,Sanjur S,20-1,0,0.09,0.09,0.03,0.17,0,0,Bradley William,0,0.07,0.05,0.07,,,,,,,,,,0,0
1733,cd,6/20/20,10,14,Churchill Downs,2,lucky asset,Graham J,1-Oct,0.14,0.34,0.16,0.07,0.31,77,0,House Brian S,0.14,0,0.23,0.22,0.12,77,,,,,,,,0,0
1734,cd,6/20/20,10,14,Churchill Downs,3,arareco lake,Baze T C,20-1,0.04,0.24,0.09,0.15,0.31,0,0,Young Tracey,0,0,0.13,0.12,0.14,5,,,,,,,,0,0
1735,cd,6/20/20,10,14,Churchill Downs,4,mountain air,Gaffalione T,1-Oct,0.21,0.54,0.18,0.18,0.42,0,0,Walsh Brendan P,0.09,0.17,0.17,0.19,0.14,,,,,,,,,0,0
1736,cd,6/20/20,10,14,Churchill Downs,5,league of legends,Court J K,1-Dec,0.06,0.19,0.03,0.03,0.14,68,0,Fires William H,0.06,0.04,0.05,,,53,68,,,,,,,0,0
1737,cd,6/20/20,10,14,Churchill Downs,6,savvy,Hernandez B J Jr,2-Jul,0.09,0.36,0.17,0.12,0.35,84,0,Wilkes Ian R,0.21,0.14,0.13,0.1,,84,65,,,,,,,0,0
1738,cd,6/20/20,10,14,Churchill Downs,7,hometown,Beschizza A,20-1,0.04,0.28,0.13,0.13,0.41,0,0,Brisset Rodolphe,0.1,0,0.18,0.13,0.15,,,,,,,,,0,0
1739,cd,6/20/20,10,14,Churchill Downs,8,poppy's prize,Talamo J,30-1,0.06,0.3,0.14,0.11,0.37,0,0,Vaccarezza Carlo,0.06,0.08,0.09,0.08,,,,,,,,,,0,0
1740,cd,6/20/20,10,14,Churchill Downs,9,ten flat,Geroux F,2-Jul,0.16,0.35,0.18,0.25,0.56,0,0,Cox Brad H,0.15,0.42,0.25,0.23,0.23,,,,,,,,,0,0
1741,cd,6/20/20,10,14,Churchill Downs,10,yaupon,Lanerie C J,1-Apr,0.14,0.4,0.14,0.17,0.47,0,0,Asmussen Steven M,0.18,0.29,0.2,0.2,0.22,,,,,,10,4,2-Sep,11.2,1
1742,cd,6/20/20,10,14,Churchill Downs,11,quality warrior,Garcia M,1-Jun,0.09,0.31,0.17,0.09,0.35,73,0,Lukas D Wayne,0.11,0.09,0.09,0.04,,73,49,47,,,,,,0,0
1743,cd,6/20/20,10,14,Churchill Downs,12,tenderfoot,Landeros C,1-Aug,0.09,0.28,0.07,0.12,0.35,66,0,Wilkes Ian R,0.21,0.1,0.14,0.13,0.1,66,,,,,,,,0,0
1744,cd,6/20/20,10,14,Churchill Downs,13,oceanic,Mena M,15-1,0.11,0.26,0.11,0.15,0.41,64,0,Blair Jordan,0.16,0,0.11,0.06,0.1,52,64,,,,,,,0,0
1745,cd,6/20/20,10,14,Churchill Downs,14,new frontier,Gaffalione T,2-Sep,0.21,0.54,0.18,0.19,0.47,86,66,Maker Michael J,0.19,0.2,0.19,0.18,0.13,48,84,76,74,76,,,,0,0
1746,cd,6/20/20,11,14,Churchill Downs,1,contractor bill,Leon S,20-1,0,0.17,0.1,0,0.29,64,66,Kelley James A,0,0,0,0,0,70,64,55,34,57,,,,0,0
1747,cd,6/20/20,11,14,Churchill Downs,2,carmichael,Bejarano R,1-May,0.12,0.26,0.11,0.02,0.27,39,0,Oliver Victoria,0,0.12,0.03,0.08,0.08,69,39,51,,,,,,0,0
1748,cd,6/20/20,11,14,Churchill Downs,3,big dreaming,Gaffalione T,5-Aug,0.21,0.54,0.18,0.12,0.43,0,76,Catalano Wayne M,0.13,0.13,0.13,0.11,0.16,76,,,,,3,5-Aug,1,4.2,1
1749,cd,6/20/20,11,14,Churchill Downs,4,distorted moon,Hernandez B J Jr,1-Jun,0.09,0.36,0.17,0.12,0.35,51,0,Wilkes Ian R,0.11,0.07,0.11,0.13,0.14,56,51,,,,,,,0,0
1750,cd,6/20/20,11,14,Churchill Downs,5,bullseye bun,Lanerie C J,1-Oct,0.14,0.4,0.14,0.09,0.23,0,0,McKeever Andrew,0.13,0.11,0,0.12,0.04,,,,,,,,,0,0
1751,cd,6/20/20,11,14,Churchill Downs,6,cornbread kingdom,Talamo J,15-1,0.06,0.3,0.14,0.11,0.35,67,0,Romans Dale,0.03,0.1,0.13,0.08,0.1,60,50,67,65,,,,,0,0
1752,cd,6/20/20,11,14,Churchill Downs,7,cibolian,Graham J,15-1,0.14,0.34,0.16,0.09,0.28,48,0,Arnold George R II,0.13,0.14,0.03,0.09,0.13,48,,,,,,,,0,0
1753,cd,6/20/20,11,14,Churchill Downs,8,real man,Landeros C,20-1,0.09,0.28,0.07,0.12,0.35,51,0,Wilkes Ian R,0.17,0.07,0.11,0.13,0.14,38,38,44,51,,,,,0,0
1754,cd,6/20/20,11,14,Churchill Downs,9,midnight jostar,Geroux F,1-Aug,0.16,0.35,0.18,0.17,0.44,51,69,Kenneally Eddie,0.17,0.18,0.19,0.17,0.19,51,69,63,65,48,,,,0,0
1755,cd,6/20/20,11,14,Churchill Downs,10,beaver hat,Baze T C,1-Aug,0.04,0.24,0.09,0.05,0.21,75,0,Williamson Brian,0.14,0.09,0.12,0.11,0.13,71,75,65,57,49,,,,0,0
1756,cd,6/20/20,11,14,Churchill Downs,11,parkland,Garcia M,20-1,0.09,0.31,0.17,0.11,0.37,43,0,Vaccarezza Carlo,0.07,0.14,0.1,0.12,0.11,43,,,,,,,,0,0
1757,cd,6/20/20,11,14,Churchill Downs,12,the falcon,Corrales G,20-1,0.24,0.52,0.24,0.03,0.34,68,0,Quartarolo Anthony T,0,0,0,0.03,0.08,38,62,68,57,47,,,,0,0
1758,cd,6/20/20,11,14,Churchill Downs,13,hillbilly deluxe,Rocco J S Jr,20-1,0.16,0.19,0.11,0.21,0.36,64,55,Miller Darrin,0.2,0.13,0.11,0.09,,55,53,37,64,51,,,,0,0
1759,cd,6/20/20,11,14,Churchill Downs,14,chocolate bar,Gaffalione T,1-May,0.21,0.54,0.18,0.19,0.47,0,77,Maker Michael J,0.16,0.16,0.17,0.13,,77,67,,,,,,,0,0
1760,cd,6/21/20,1,6,Churchill Downs,1,revenio,Landeros C,1-Dec,0.08,0.24,0.07,0.08,0.23,74,43,Zito Nicholas P,0.07,0.2,0.07,0.07,0.09,74,66,60,57,57,,,,0,0
1761,cd,6/21/20,1,6,Churchill Downs,2,the rock says,Gaffalione T,1-Jan,0.21,0.56,0.18,0.21,0.44,87,78,Hough Stanley M,0.2,0.25,0.18,0.16,,86,84,82,87,85,,,,0,0
